created_at;";data;;;;data_payload;;;;;vazao";
04/10/17;"13:40:44.479196-03;2017-10-04 13:40;13:40;12:15:00";"AM;15;0b0053aa;0053aa;21418;9;0,6;0,6"
04/10/17;"13:25:57.581179-03;2017-10-04 13:25;13:25;12:07:00";"AM;7;0b0053a1;0053a1;21409;7;1;1"
04/10/17;"13:18:29.956987-03;2017-10-04 13:18;13:18;12:07:00";"AM;7;0b00539a;00539a;21402;6;0,857142857;0,857142857"
04/10/17;"13:11:06.540129-03;2017-10-04 13:11;13:11;12:08:00";"AM;8;0b005394;005394;21396;6;0,75;0,75"
04/10/17;"13:03:42.985535-03;2017-10-04 13:03;13:03;12:15:00";"AM;15;0b00538e;00538e;21390;17;1,133333333;1,133333333"
04/10/17;"12:48:42.75447-03;2017-10-04 12:48;12:48;12:08:00";"AM;8;0b00537d;00537d;21373;9;1,125;1,125"
04/10/17;"12:40:57.730777-03;2017-10-04 12:40;12:40;12:07:00";"AM;7;0b005374;005374;21364;10;1,428571429;1,428571429"
04/10/17;"12:33:30.238289-03;2017-10-04 12:33;12:33;12:07:00";"AM;7;0b00536a;00536a;21354;10;1,428571429;1,428571429"
04/10/17;"12:26:02.758838-03;2017-10-04 12:26;12:26;12:08:00";"AM;8;0b005360;005360;21344;14;1,75;1,75"
04/10/17;"12:18:39.489075-03;2017-10-04 12:18;12:18;12:07:00";"AM;7;0b005352;005352;21330;15;2,142857143;2,142857143"
04/10/17;"12:11:16.069095-03;2017-10-04 12:11;12:11;12:08:00";"AM;8;0b005343;005343;21315;14;1,75;1,75"
04/10/17;"12:03:43.950911-03;2017-10-04 12:03;12:03;12:15:00";"AM;15;0b005335;005335;21301;33;2,2;2,2"
04/10/17;"11:48:47.889282-03;2017-10-04 11:48;11:48;12:07:00";"AM;7;0b005314;005314;21268;20;2,857142857;2,857142857"
04/10/17;"11:41:19.954611-03;2017-10-04 11:41;11:41;12:15:00";"AM;15;0b005300;005300;21248;54;3,6;3,6"
04/10/17;"11:26:31.936907-03;2017-10-04 11:26;11:26;12:08:00";"AM;8;0b0052ca;0052ca;21194;32;4;4"
04/10/17;"11:18:50.621718-03;2017-10-04 11:18;11:18;12:14:00";"AM;14;0b0052aa;0052aa;21162;76;5,428571429;5,428571429"
04/10/17;"11:04:06.21345-03;2017-10-04 11:04;11:04;12:08:00";"AM;8;0b00525e;00525e;21086;51;6,375;6,375"
04/10/17;"10:56:41.529779-03;2017-10-04 10:56;10:56;12:07:00";"AM;7;0b00522b;00522b;21035;61;8,714285714;8,714285714"
04/10/17;"10:49:07.713675-03;2017-10-04 10:49;10:49;12:15:00";"AM;15;0b0051ee;0051ee;20974;182;12,13333333;12,13333333"
04/10/17;"10:34:19.954959-03;2017-10-04 10:34;10:34;12:16:00";"AM;16;0b005138;005138;20792;236;14,75;14,75"
04/10/17;"10:18:56.119529-03;2017-10-04 10:18;10:18;12:07:00";"AM;7;0b00504c;00504c;20556;130;18,57142857;18,57142857"
04/10/17;"10:11:20.779639-03;2017-10-04 10:11;10:11;12:07:00";"AM;7;0b004fca;004fca;20426;138;19,71428571;19,71428571"
04/10/17;"10:04:07.074996-03;2017-10-04 10:04;10:04;12:08:00";"AM;8;0b004f40;004f40;20288;137;17,125;17,125"
04/10/17;"09:56:18.526996-03;2017-10-04 09:56;09:56;12:07:00";"AM;7;0b004eb7;004eb7;20151;154;22;22"
04/10/17;"09:49:13.468661-03;2017-10-04 09:49;09:49;12:08:00";"AM;8;0b004e1d;004e1d;19997;147;18,375;18,375"
04/10/17;"09:41:20.303434-03;2017-10-04 09:41;09:41;12:08:00";"AM;8;0b004d8a;004d8a;19850;147;18,375;18,375"
04/10/17;"09:33:44.75353-03;2017-10-04 09:33;09:33;12:15:00";"AM;15;0b004cf7;004cf7;19703;274;18,26666667;18,26666667"
04/10/17;"09:18:46.666386-03;2017-10-04 09:18;09:18;12:07:00";"AM;7;0b004be5;004be5;19429;75;10,71428571;10,71428571"
04/10/17;"09:11:29.943411-03;2017-10-04 09:11;09:11;12:15:00";"AM;15;0b004b9a;004b9a;19354;11;0,733333333;0,733333333"
04/10/17;"08:56:07.990498-03;2017-10-04 08:56;08:56;12:08:00";"AM;8;0b004b8f;004b8f;19343;0;0;0"
04/10/17;"08:48:37.499334-03;2017-10-04 08:48;08:48;12:08:00";"AM;8;0b004b8f;004b8f;19343;0;0;0"
04/10/17;"08:40:58.222341-03;2017-10-04 08:40;08:40;12:07:00";"AM;7;0b004b8f;004b8f;19343;0;0;0"
04/10/17;"08:33:45.350104-03;2017-10-04 08:33;08:33;12:07:00";"AM;7;0b004b8f;004b8f;19343;0;0;0"
04/10/17;"08:26:06.143681-03;2017-10-04 08:26;08:26;12:08:00";"AM;8;0b004b8f;004b8f;19343;0;0;0"
04/10/17;"08:18:31.316346-03;2017-10-04 08:18;08:18;12:08:00";"AM;8;0b004b8f;004b8f;19343;0;0;0"
04/10/17;"08:10:52.080404-03;2017-10-04 08:10;08:10;12:15:00";"AM;15;0b004b8f;004b8f;19343;0;0;0"
04/10/17;"07:55:33.649828-03;2017-10-04 07:55;07:55;12:07:00";"AM;7;0b004b8f;004b8f;19343;0;0;0"
04/10/17;"07:48:11.991667-03;2017-10-04 07:48;07:48;12:08:00";"AM;8;0b004b8f;004b8f;19343;0;0;0"
04/10/17;"07:40:28.356879-03;2017-10-04 07:40;07:40;12:07:00";"AM;7;0b004b8f;004b8f;19343;0;0;0"
04/10/17;"07:33:06.661211-03;2017-10-04 07:33;07:33;12:08:00";"AM;8;0b004b8f;004b8f;19343;0;0;0"
04/10/17;"07:25:27.447155-03;2017-10-04 07:25;07:25;12:08:00";"AM;8;0b004b8f;004b8f;19343;0;0;0"
04/10/17;"07:17:39.361452-03;2017-10-04 07:17;07:17;12:22:00";"AM;22;0b004b8f;004b8f;19343;0;0;0"
04/10/17;"06:55:12.395628-03;2017-10-04 06:55;06:55;12:16:00";"AM;16;0b004b8f;004b8f;19343;0;0;0"
04/10/17;"06:39:49.5658-03;2017-10-04 06:39;06:39;12:15:00 A";"M;15;0b004b8f;004b8f;19343;0;0;0"
04/10/17;"06:24:39.819385-03;2017-10-04 06:24;06:24;12:07:00";"AM;7;0b004b8f;004b8f;19343;0;0;0"
04/10/17;"06:17:13.73956-03;2017-10-04 06:17;06:17;12:08:00";"AM;8;0b004b8f;004b8f;19343;0;0;0"
04/10/17;"06:09:47.69427-03;2017-10-04 06:09;06:09;12:07:00";"AM;7;0b004b8f;004b8f;19343;0;0;0"
04/10/17;"06:02:08.456349-03;2017-10-04 06:02;06:02;12:08:00";"AM;8;0b004b8f;004b8f;19343;0;0;0"
04/10/17;"05:54:16.014465-03;2017-10-04 05:54;05:54;12:08:00";"AM;8;0b004b8f;004b8f;19343;0;0;0"
04/10/17;"05:46:41.100255-03;2017-10-04 05:46;05:46;12:15:00";"AM;15;0b004b8f;004b8f;19343;0;0;0"
04/10/17;"05:31:26.906192-03;2017-10-04 05:31;05:31;12:08:00";"AM;8;0b004b8f;004b8f;19343;0;0;0"
04/10/17;"05:23:56.359733-03;2017-10-04 05:23;05:23;12:07:00";"AM;7;0b004b8f;004b8f;19343;0;0;0"
04/10/17;"05:16:21.448162-03;2017-10-04 05:16;05:16;12:08:00";"AM;8;0b004b8f;004b8f;19343;2;0,25;0,25"
04/10/17;"05:08:51.22151-03;2017-10-04 05:08;05:08;12:07:00";"AM;7;0b004b8d;004b8d;19341;2;0,285714286;0,285714286"
04/10/17;"05:01:20.439378-03;2017-10-04 05:01;05:01;12:15:00";"AM;15;0b004b8b;004b8b;19339;5;0,333333333;0,333333333"
04/10/17;"04:46:19.438291-03;2017-10-04 04:46;04:46;12:08:00";"AM;8;0b004b86;004b86;19334;2;0,25;0,25"
04/10/17;"04:38:54.483162-03;2017-10-04 04:38;04:38;12:07:00";"AM;7;0b004b84;004b84;19332;2;0,285714286;0,285714286"
04/10/17;"04:31:17.052321-03;2017-10-04 04:31;04:31;12:07:00";"AM;7;0b004b82;004b82;19330;2;0,285714286;0,285714286"
04/10/17;"04:24:14.232924-03;2017-10-04 04:24;04:24;12:08:00";"AM;8;0b004b80;004b80;19328;4;0,5;0,5"
04/10/17;"04:16:31.226655-03;2017-10-04 04:16;04:16;12:08:00";"AM;8;0b004b7c;004b7c;19324;2;0,25;0,25"
04/10/17;"04:08:48.77091-03;2017-10-04 04:08;04:08;12:07:00";"AM;7;0b004b7a;004b7a;19322;2;0,285714286;0,285714286"
04/10/17;"04:01:33.152361-03;2017-10-04 04:01;04:01;12:07:00";"AM;7;0b004b78;004b78;19320;2;0,285714286;0,285714286"
04/10/17;"03:54:12.807888-03;2017-10-04 03:54;03:54;12:08:00";"AM;8;0b004b76;004b76;19318;3;0,375;0,375"
04/10/17;"03:46:30.092483-03;2017-10-04 03:46;03:46;12:07:00";"AM;7;0b004b73;004b73;19315;3;0,428571429;0,428571429"
04/10/17;"03:39:11.074884-03;2017-10-04 03:39;03:39;12:08:00";"AM;8;0b004b70;004b70;19312;3;0,375;0,375"
04/10/17;"03:31:30.494398-03;2017-10-04 03:31;03:31;12:07:00";"AM;7;0b004b6d;004b6d;19309;3;0,428571429;0,428571429"
04/10/17;"03:24:15.945701-03;2017-10-04 03:24;03:24;12:08:00";"AM;8;0b004b6a;004b6a;19306;3;0,375;0,375"
04/10/17;"03:16:30.447982-03;2017-10-04 03:16;03:16;12:15:00";"AM;15;0b004b67;004b67;19303;8;0,533333333;0,533333333"
04/10/17;"03:01:39.489697-03;2017-10-04 03:01;03:01;12:07:00";"AM;7;0b004b5f;004b5f;19295;3;0,428571429;0,428571429"
04/10/17;"02:54:12.056436-03;2017-10-04 02:54;02:54;12:08:00";"AM;8;0b004b5c;004b5c;19292;4;0,5;0,5"
04/10/17;"02:46:40.328966-03;2017-10-04 02:46;02:46;12:07:00";"AM;7;0b004b58;004b58;19288;3;0,428571429;0,428571429"
04/10/17;"02:39:12.983839-03;2017-10-04 02:39;02:39;12:15:00";"AM;15;0b004b55;004b55;19285;9;0,6;0,6"
04/10/17;"02:24:17.689152-03;2017-10-04 02:24;02:24;12:08:00";"AM;8;0b004b4c;004b4c;19276;5;0,625;0,625"
04/10/17;"02:16:54.574-03;2017-10-04 02:16;02:16;12:07:00 AM";";7;0b004b47;004b47;19271;4;0,571428571;0,571428571"
04/10/17;"02:09:35.689704-03;2017-10-04 02:09;02:09;12:08:00";"AM;8;0b004b43;004b43;19267;6;0,75;0,75"
04/10/17;"02:01:59.470613-03;2017-10-04 02:01;02:01;12:07:00";"AM;7;0b004b3d;004b3d;19261;5;0,714285714;0,714285714"
04/10/17;"01:54:27.589833-03;2017-10-04 01:54;01:54;12:07:00";"AM;7;0b004b38;004b38;19256;7;1;1"
04/10/17;"01:47:25.948464-03;2017-10-04 01:47;01:47;12:15:00";"AM;15;0b004b31;004b31;19249;11;0,733333333;0,733333333"
04/10/17;"01:32:08.393814-03;2017-10-04 01:32;01:32;12:15:00";"AM;15;0b004b26;004b26;19238;13;0,866666667;0,866666667"
04/10/17;"01:17:12.915419-03;2017-10-04 01:17;01:17;12:08:00";"AM;8;0b004b19;004b19;19225;6;0,75;0,75"
04/10/17;"01:09:58.275116-03;2017-10-04 01:09;01:09;12:07:00";"AM;7;0b004b13;004b13;19219;7;1;1"
04/10/17;"01:02:17.587982-03;2017-10-04 01:02;01:02;12:08:00";"AM;8;0b004b0c;004b0c;19212;7;0,875;0,875"
04/10/17;"00:54:45.811326-03;2017-10-04 00:54;00:54;12:14:00";"AM;14;0b004b05;004b05;19205;16;1,142857143;1,142857143"
04/10/17;"00:40:03.365917-03;2017-10-04 00:40;00:40;12:08:00";"AM;8;0b004af5;004af5;19189;9;1,125;1,125"
04/10/17;"00:32:35.639419-03;2017-10-04 00:32;00:32;12:22:00";"AM;22;0b004aec;004aec;19180;25;1,136363636;1,136363636"
04/10/17;"00:10:24.662715-03;2017-10-04 00:10;00:10;12:08:00";"AM;8;0b004ad3;004ad3;19155;11;1,375;1,375"
04/10/17;"00:02:43.72777-03;2017-10-04 00:02;00:02;12:07:00";"AM;7;0b004ac8;004ac8;19144;11;1,571428571;1,571428571"
03/10/17;"23:55:07.393129-03;2017-10-03 23:55;23:55;12:08:00";"AM;8;0b004abd;004abd;19133;9;1,125;1,125"
03/10/17;"23:47:39.788773-03;2017-10-03 23:47;23:47;12:07:00";"AM;7;0b004ab4;004ab4;19124;11;1,571428571;1,571428571"
03/10/17;"23:40:20.793671-03;2017-10-03 23:40;23:40;12:08:00";"AM;8;0b004aa9;004aa9;19113;10;1,25;1,25"
03/10/17;"23:32:40.108128-03;2017-10-03 23:32;23:32;12:14:00";"AM;14;0b004a9f;004a9f;19103;24;1,714285714;1,714285714"
03/10/17;"23:18:10.124118-03;2017-10-03 23:18;23:18;12:08:00";"AM;8;0b004a87;004a87;19079;15;1,875;1,875"
03/10/17;"23:10:24.749743-03;2017-10-03 23:10;23:10;12:08:00";"AM;8;0b004a78;004a78;19064;13;1,625;1,625"
03/10/17;"23:02:56.946136-03;2017-10-03 23:02;23:02;12:07:00";"AM;7;0b004a6b;004a6b;19051;13;1,857142857;1,857142857"
03/10/17;"22:55:20.545057-03;2017-10-03 22:55;22:55;12:08:00";"AM;8;0b004a5e;004a5e;19038;11;1,375;1,375"
03/10/17;"22:47:57.256236-03;2017-10-03 22:47;22:47;12:15:00";"AM;15;0b004a53;004a53;19027;18;1,2;1,2"
03/10/17;"22:32:57.27151-03;2017-10-03 22:32;22:32;12:14:00";"AM;14;0b004a41;004a41;19009;21;1,5;1,5"
03/10/17;"22:18:18.830727-03;2017-10-03 22:18;22:18;12:08:00";"AM;8;0b004a2c;004a2c;18988;10;1,25;1,25"
03/10/17;"22:10:55.238599-03;2017-10-03 22:10;22:10;12:15:00";"AM;15;0b004a22;004a22;18978;24;1,6;1,6"
03/10/17;"21:55:59.06701-03;2017-10-03 21:55;21:55;12:07:00";"AM;7;0b004a0a;004a0a;18954;12;1,714285714;1,714285714"
03/10/17;"21:48:13.797357-03;2017-10-03 21:48;21:48;12:08:00";"AM;8;0b0049fe;0049fe;18942;15;1,875;1,875"
03/10/17;"21:40:41.782234-03;2017-10-03 21:40;21:40;12:15:00";"AM;15;0b0049ef;0049ef;18927;33;2,2;2,2"
03/10/17;"21:25:54.278531-03;2017-10-03 21:25;21:25;12:07:00";"AM;7;0b0049ce;0049ce;18894;22;3,142857143;3,142857143"
03/10/17;"21:18:30.558644-03;2017-10-03 21:18;21:18;12:08:00";"AM;8;0b0049b8;0049b8;18872;23;2,875;2,875"
03/10/17;"21:10:53.68768-03;2017-10-03 21:10;21:10;12:14:00";"AM;14;0b0049a1;0049a1;18849;56;4;4"
03/10/17;"20:56:18.355519-03;2017-10-03 20:56;20:56;12:08:00";"AM;8;0b004969;004969;18793;32;4;4"
03/10/17;"20:48:28.057885-03;2017-10-03 20:48;20:48;12:08:00";"AM;8;0b004949;004949;18761;34;4,25;4,25"
03/10/17;"20:40:55.27161-03;2017-10-03 20:40;20:40;12:07:00";"AM;7;0b004927;004927;18727;46;6,571428571;6,571428571"
03/10/17;"20:33:52.443454-03;2017-10-03 20:33;20:33;12:07:00";"AM;7;0b0048f9;0048f9;18681;53;7,571428571;7,571428571"
03/10/17;"20:26:18.735807-03;2017-10-03 20:26;20:26;12:08:00";"AM;8;0b0048c4;0048c4;18628;60;7,5;7,5"
03/10/17;"20:18:31.851627-03;2017-10-03 20:18;20:18;12:07:00";"AM;7;0b004888;004888;18568;74;10,57142857;10,57142857"
03/10/17;"20:11:15.009377-03;2017-10-03 20:11;20:11;12:15:00";"AM;15;0b00483e;00483e;18494;189;12,6;12,6"
03/10/17;"19:56:13.747003-03;2017-10-03 19:56;19:56;12:00:00";"AM;0;0b004781;004781;18305;0;12,6;12,6"
03/10/17;"19:56:00.59538-03;2017-10-03 19:56;19:56;12:08:00";"AM;8;0b004781;004781;18305;112;14;14"
03/10/17;"19:48:51.511653-03;2017-10-03 19:48;19:48;12:07:00";"AM;7;0b004711;004711;18193;113;16,14285714;16,14285714"
03/10/17;"19:41:03.095306-03;2017-10-03 19:41;19:41;12:16:00";"AM;16;0b0046a0;0046a0;18080;243;15,1875;15,1875"
03/10/17;"19:25:52.171138-03;2017-10-03 19:25;19:25;12:07:00";"AM;7;0b0045ad;0045ad;17837;141;20,14285714;20,14285714"
03/10/17;"19:18:47.014138-03;2017-10-03 19:18;19:18;12:08:00";"AM;8;0b004520;004520;17696;145;18,125;18,125"
03/10/17;"19:10:53.771182-03;2017-10-03 19:10;19:10;12:07:00";"AM;7;0b00448f;00448f;17551;142;20,28571429;20,28571429"
03/10/17;"19:03:18.117069-03;2017-10-03 19:03;19:03;12:08:00";"AM;8;0b004401;004401;17409;128;16;16"
03/10/17;"18:55:51.475455-03;2017-10-03 18:55;18:55;12:07:00";"AM;7;0b004381;004381;17281;90;12,85714286;12,85714286"
03/10/17;"18:48:21.1261-03;2017-10-03 18:48;18:48;12:08:00 A";"M;8;0b004327;004327;17191;17;2,125;2,125"
03/10/17;"18:40:57.556023-03;2017-10-03 18:40;18:40;12:15:00";"AM;15;0b004316;004316;17174;5;0,333333333;0,333333333"
03/10/17;"18:25:54.079551-03;2017-10-03 18:25;18:25;12:07:00";"AM;7;0b004311;004311;17169;2;0,285714286;0,285714286"
03/10/17;"18:18:47.34979-03;2017-10-03 18:18;18:18;12:08:00";"AM;8;0b00430f;00430f;17167;3;0,375;0,375"
03/10/17;"18:10:52.821544-03;2017-10-03 18:10;18:10;12:07:00";"AM;7;0b00430c;00430c;17164;4;0,571428571;0,571428571"
03/10/17;"18:03:37.149458-03;2017-10-03 18:03;18:03;12:07:00";"AM;7;0b004308;004308;17160;2;0,285714286;0,285714286"
03/10/17;"17:56:04.894645-03;2017-10-03 17:56;17:56;12:08:00";"AM;8;0b004306;004306;17158;4;0,5;0,5"
03/10/17;"17:48:37.203509-03;2017-10-03 17:48;17:48;12:07:00";"AM;7;0b004302;004302;17154;3;0,428571429;0,428571429"
03/10/17;"17:41:00.905571-03;2017-10-03 17:41;17:41;12:08:00";"AM;8;0b0042ff;0042ff;17151;4;0,5;0,5"
03/10/17;"17:33:33.526974-03;2017-10-03 17:33;17:33;12:07:00";"AM;7;0b0042fb;0042fb;17147;3;0,428571429;0,428571429"
03/10/17;"17:26:14.712768-03;2017-10-03 17:26;17:26;12:23:00";"AM;23;0b0042f8;0042f8;17144;13;0,565217391;0,565217391"
03/10/17;"17:03:42.562769-03;2017-10-03 17:03;17:03;12:07:00";"AM;7;0b0042eb;0042eb;17131;3;0,428571429;0,428571429"
03/10/17;"16:56:15.021177-03;2017-10-03 16:56;16:56;12:15:00";"AM;15;0b0042e8;0042e8;17128;6;0,4;0,4"
03/10/17;"16:41:21.893074-03;2017-10-03 16:41;16:41;12:15:00";"AM;15;0b0042e2;0042e2;17122;8;0,533333333;0,533333333"
03/10/17;"16:26:26.426874-03;2017-10-03 16:26;16:26;12:08:00";"AM;8;0b0042da;0042da;17114;4;0,5;0,5"
03/10/17;"16:18:54.633678-03;2017-10-03 16:18;16:18;12:07:00";"AM;7;0b0042d6;0042d6;17110;3;0,428571429;0,428571429"
03/10/17;"16:11:27.226632-03;2017-10-03 16:11;16:11;12:08:00";"AM;8;0b0042d3;0042d3;17107;3;0,375;0,375"
03/10/17;"16:03:58.924984-03;2017-10-03 16:03;16:03;12:07:00";"AM;7;0b0042d0;0042d0;17104;3;0,428571429;0,428571429"
03/10/17;"15:56:31.378809-03;2017-10-03 15:56;15:56;12:07:00";"AM;7;0b0042cd;0042cd;17101;4;0,571428571;0,571428571"
03/10/17;"15:49:08.289292-03;2017-10-03 15:49;15:49;12:07:00";"AM;7;0b0042c9;0042c9;17097;4;0,571428571;0,571428571"
03/10/17;"15:42:02.338147-03;2017-10-03 15:42;15:42;12:08:00";"AM;8;0b0042c5;0042c5;17093;6;0,75;0,75"
03/10/17;"15:34:08.582846-03;2017-10-03 15:34;15:34;12:15:00";"AM;15;0b0042bf;0042bf;17087;9;0,6;0,6"
03/10/17;"15:19:34.600282-03;2017-10-03 15:19;15:19;12:08:00";"AM;8;0b0042b6;0042b6;17078;5;0,625;0,625"
03/10/17;"15:11:53.832279-03;2017-10-03 15:11;15:11;12:07:00";"AM;7;0b0042b1;0042b1;17073;5;0,714285714;0,714285714"
03/10/17;"15:04:26.227736-03;2017-10-03 15:04;15:04;12:08:00";"AM;8;0b0042ac;0042ac;17068;5;0,625;0,625"
03/10/17;"14:56:54.331366-03;2017-10-03 14:56;14:56;12:07:00";"AM;7;0b0042a7;0042a7;17063;6;0,857142857;0,857142857"
03/10/17;"14:49:48.3108-03;2017-10-03 14:49;14:49;12:07:00 A";"M;7;0b0042a1;0042a1;17057;6;0,857142857;0,857142857"
03/10/17;"14:42:20.32383-03;2017-10-03 14:42;14:42;12:00:00";"AM;0;0b00429b;00429b;17051;0;0,85714286;0,85714286"
03/10/17;"14:42:11.545592-03;2017-10-03 14:42;14:42;12:08:00";"AM;8;0b00429b;00429b;17051;7;0,875;0,875"
03/10/17;"14:34:30.830371-03;2017-10-03 14:34;14:34;12:15:00";"AM;15;0b004294;004294;17044;13;0,866666667;0,866666667"
03/10/17;"14:19:35.242543-03;2017-10-03 14:19;14:19;12:07:00";"AM;7;0b004287;004287;17031;6;0,857142857;0,857142857"
03/10/17;"14:12:24.893259-03;2017-10-03 14:12;14:12;12:08:00";"AM;8;0b004281;004281;17025;6;0,75;0,75"
03/10/17;"14:04:56.976308-03;2017-10-03 14:04;14:04;12:07:00";"AM;7;0b00427b;00427b;17019;6;0,857142857;0,857142857"
03/10/17;"13:57:33.346595-03;2017-10-03 13:57;13:57;12:08:00";"AM;8;0b004275;004275;17013;8;1;1"
03/10/17;"13:49:56.704415-03;2017-10-03 13:49;13:49;12:07:00";"AM;7;0b00426d;00426d;17005;9;1,285714286;1,285714286"
03/10/17;"13:42:20.374745-03;2017-10-03 13:42;13:42;12:08:00";"AM;8;0b004264;004264;16996;11;1,375;1,375"
03/10/17;"13:34:57.040979-03;2017-10-03 13:34;13:34;12:07:00";"AM;7;0b004259;004259;16985;9;1,285714286;1,285714286"
03/10/17;"13:27:16.408621-03;2017-10-03 13:27;13:27;12:15:00";"AM;15;0b004250;004250;16976;28;1,866666667;1,866666667"
03/10/17;"13:12:20.611472-03;2017-10-03 13:12;13:12;12:07:00";"AM;7;0b004234;004234;16948;17;2,428571429;2,428571429"
03/10/17;"13:05:01.479238-03;2017-10-03 13:05;13:05;12:08:00";"AM;8;0b004223;004223;16931;18;2,25;2,25"
03/10/17;"12:57:29.276972-03;2017-10-03 12:57;12:57;12:08:00";"AM;8;0b004211;004211;16913;24;3;3"
03/10/17;"12:49:56.819293-03;2017-10-03 12:49;12:49;12:07:00";"AM;7;0b0041f9;0041f9;16889;27;3,857142857;3,857142857"
03/10/17;"12:42:54.557577-03;2017-10-03 12:42;12:42;12:07:00";"AM;7;0b0041de;0041de;16862;35;5;5"
03/10/17;"12:35:21.508609-03;2017-10-03 12:35;12:35;12:08:00";"AM;8;0b0041bb;0041bb;16827;38;4,75;4,75"
03/10/17;"12:27:39.871235-03;2017-10-03 12:27;12:27;12:07:00";"AM;7;0b004195;004195;16789;42;6;6"
03/10/17;"12:20:02.416992-03;2017-10-03 12:20;12:20;12:08:00";"AM;8;0b00416b;00416b;16747;51;6,375;6,375"
03/10/17;"12:12:33.467828-03;2017-10-03 12:12;12:12;12:07:00";"AM;7;0b004138;004138;16696;64;9,142857143;9,142857143"
03/10/17;"12:05:17.039637-03;2017-10-03 12:05;12:05;12:08:00";"AM;8;0b0040f8;0040f8;16632;74;9,25;9,25"
03/10/17;"11:57:34.046082-03;2017-10-03 11:57;11:57;12:07:00";"AM;7;0b0040ae;0040ae;16558;91;13;13"
03/10/17;"11:50:08.105209-03;2017-10-03 11:50;11:50;12:15:00";"AM;15;0b004053;004053;16467;227;15,13333333;15,13333333"
03/10/17;"11:35:10.505253-03;2017-10-03 11:35;11:35;12:08:00";"AM;8;0b003f70;003f70;16240;124;15,5;15,5"
03/10/17;"11:27:30.763421-03;2017-10-03 11:27;11:27;12:08:00";"AM;8;0b003ef4;003ef4;16116;130;16,25;16,25"
03/10/17;"11:19:59.69533-03;2017-10-03 11:19;11:19;12:07:00";"AM;7;0b003e72;003e72;15986;138;19,71428571;19,71428571"
03/10/17;"11:12:32.901948-03;2017-10-03 11:12;11:12;12:07:00";"AM;7;0b003de8;003de8;15848;144;20,57142857;20,57142857"
03/10/17;"11:05:05.999255-03;2017-10-03 11:05;11:05;12:08:00";"AM;8;0b003d58;003d58;15704;139;17,375;17,375"
03/10/17;"10:57:43.458019-03;2017-10-03 10:57;10:57;12:07:00";"AM;7;0b003ccd;003ccd;15565;115;16,42857143;16,42857143"
03/10/17;"10:50:08.124233-03;2017-10-03 10:50;10:50;12:08:00";"AM;8;0b003c5a;003c5a;15450;58;7,25;7,25"
03/10/17;"10:42:34.493113-03;2017-10-03 10:42;10:42;12:07:00";"AM;7;0b003c20;003c20;15392;2;0,285714286;0,285714286"
03/10/17;"10:35:01.160836-03;2017-10-03 10:35;10:35;12:08:00";"AM;8;0b003c1e;003c1e;15390;0;0;0"
03/10/17;"10:27:21.7685-03;2017-10-03 10:27;10:27;12:08:00 A";"M;8;0b003c1e;003c1e;15390;0;0;0"
03/10/17;"10:19:42.266825-03;2017-10-03 10:19;10:19;12:15:00";"AM;15;0b003c1e;003c1e;15390;0;0;0"
03/10/17;"10:04:32.370521-03;2017-10-03 10:04;10:04;12:08:00";"AM;8;0b003c1e;003c1e;15390;0;0;0"
03/10/17;"09:56:57.256901-03;2017-10-03 09:56;09:56;12:07:00";"AM;7;0b003c1e;003c1e;15390;0;0;0"
03/10/17;"09:49:26.606444-03;2017-10-03 09:49;09:49;12:07:00";"AM;7;0b003c1e;003c1e;15390;0;0;0"
03/10/17;"09:42:09.1678-03;2017-10-03 09:42;09:42;12:08:00 A";"M;8;0b003c1e;003c1e;15390;0;0;0"
03/10/17;"09:34:25.374579-03;2017-10-03 09:34;09:34;12:08:00";"AM;8;0b003c1e;003c1e;15390;0;0;0"
03/10/17;"09:26:41.567614-03;2017-10-03 09:26;09:26;12:07:00";"AM;7;0b003c1e;003c1e;15390;0;0;0"
03/10/17;"09:19:06.485593-03;2017-10-03 09:19;09:19;12:08:00";"AM;8;0b003c1e;003c1e;15390;0;0;0"
03/10/17;"09:11:44.651262-03;2017-10-03 09:11;09:11;12:15:00";"AM;15;0b003c1e;003c1e;15390;0;0;0"
03/10/17;"08:56:34.72531-03;2017-10-03 08:56;08:56;12:08:00";"AM;8;0b003c1e;003c1e;15390;0;0;0"
03/10/17;"08:48:42.146506-03;2017-10-03 08:48;08:48;12:22:00";"AM;22;0b003c1e;003c1e;15390;0;0;0"
03/10/17;"08:26:10.48797-03;2017-10-03 08:26;08:26;12:08:00";"AM;8;0b003c1e;003c1e;15390;0;0;0"
03/10/17;"08:18:22.300339-03;2017-10-03 08:18;08:18;12:08:00";"AM;8;0b003c1e;003c1e;15390;0;0;0"
03/10/17;"08:10:47.293479-03;2017-10-03 08:10;08:10;12:07:00";"AM;7;0b003c1e;003c1e;15390;0;0;0"
03/10/17;"08:03:21.011555-03;2017-10-03 08:03;08:03;12:08:00";"AM;8;0b003c1e;003c1e;15390;0;0;0"
03/10/17;"07:55:54.786728-03;2017-10-03 07:55;07:55;12:07:00";"AM;7;0b003c1e;003c1e;15390;0;0;0"
03/10/17;"07:48:28.591961-03;2017-10-03 07:48;07:48;12:08:00";"AM;8;0b003c1e;003c1e;15390;0;0;0"
03/10/17;"07:40:31.642017-03;2017-10-03 07:40;07:40;12:08:00";"AM;8;0b003c1e;003c1e;15390;1;0,125;0,125"
